id,ndex_id,identifier,form_name,type_1_id,type_2_id,pokemon_category,shape_id,footprint_path,pokedex_color_id,height_m,height_ft,weight_kg,weight_lbs,ability_primary_id,ability_secondary_id,ability_hidden_id,ev_yield_hp,ev_yield_atk,ev_yield_def,ev_yield_spatk,ev_yield_spdef,ev_yield_speed,main_image_normal_path,main_image_normal_path_small,main_image_normal_path_preview,main_image_normal_path_medium,main_image_shiny_path,main_image_shiny_path_small,pokemon_cry_path,stat_hp,stat_attack,stat_defense,stat_spatk,stat_spdef,stat_speed,stat_total,base_experience,is_default_form,include,type_weakness_chart_id,is_first_partner,is_baby,is_mega_evolution,is_gmax_form,is_legendary,is_mythical,is_ultrabeast,is_paradox,is_fossil,origin_region_identifier
1186,935,charcadet-default,Default Form,10,,Fire Child Pokémon,11,,8,0.6m,"1'12""",10.5kg,23.15lbs,18,,49,0,0,0,1,0,0,https://cdn.pokedb.org/5047d58683277abe9308c4a4edf93ff9f0835771af961f2734290103695d80f5,https://cdn.pokedb.org/5047d58683277abe9308c4a4edf93ff9f0835771af961f2734290103695d80f5w40h40,https://cdn.pokedb.org/5047d58683277abe9308c4a4edf93ff9f0835771af961f2734290103695d80f5w70h70,https://cdn.pokedb.org/5047d58683277abe9308c4a4edf93ff9f0835771af961f2734290103695d80f5w100h100,https://cdn.pokedb.org/4474e3ae541576242fd35e6f0b6f8047cfcc9c4420f76c193a3db028a583db15,https://cdn.pokedb.org/4474e3ae541576242fd35e6f0b6f8047cfcc9c4420f76c193a3db028a583db15w40h40,https://cdn.pokedb.org/87ba598deeedaae3b0d7e76478fb6f3b6753b5b84aaac15c0a7dc0156c4386f7,40,50,40,50,40,35,255,51,true,true,3403,false,false,false,false,false,false,false,false,false,paldea
1187,936,armarouge-default,Default Form,10,14,Fire Warrior Pokémon,11,,8,1.5m,"4'11""",85kg,187.39lbs,18,,133,0,0,0,2,0,0,https://cdn.pokedb.org/6b5df0a69f1e8c8ad236fafb6d29dac7998714aef04865fd066a333095f04ecf,https://cdn.pokedb.org/6b5df0a69f1e8c8ad236fafb6d29dac7998714aef04865fd066a333095f04ecfw40h40,https://cdn.pokedb.org/6b5df0a69f1e8c8ad236fafb6d29dac7998714aef04865fd066a333095f04ecfw70h70,https://cdn.pokedb.org/6b5df0a69f1e8c8ad236fafb6d29dac7998714aef04865fd066a333095f04ecfw100h100,https://cdn.pokedb.org/314ff33128ff910916f8d11da8666c1875cf0ec8b024d01641a79ef31eaf8341,https://cdn.pokedb.org/314ff33128ff910916f8d11da8666c1875cf0ec8b024d01641a79ef31eaf8341w40h40,https://cdn.pokedb.org/e1709d59978332a07c5c4740d364bdad10157856f23068e5f716bf2ef4767217,85,60,100,125,80,75,525,263,true,true,3416,false,false,false,false,false,false,false,false,false,paldea
1188,937,ceruledge-default,Default Form,10,8,Fire Blades Pokémon,11,,7,1.6m,"5'3""",62kg,136.69lbs,18,,133,0,2,0,0,0,0,https://cdn.pokedb.org/fa3eaaefaf044f6d3113e8228d22a24b2e51a3063945eb607a758329874da91e,https://cdn.pokedb.org/fa3eaaefaf044f6d3113e8228d22a24b2e51a3063945eb607a758329874da91ew40h40,https://cdn.pokedb.org/fa3eaaefaf044f6d3113e8228d22a24b2e51a3063945eb607a758329874da91ew70h70,https://cdn.pokedb.org/fa3eaaefaf044f6d3113e8228d22a24b2e51a3063945eb607a758329874da91ew100h100,https://cdn.pokedb.org/bd5e3ac3624dc1d38d4af7f21c3c780036cf2154a0011ddc5081c70cb100815a,https://cdn.pokedb.org/bd5e3ac3624dc1d38d4af7f21c3c780036cf2154a0011ddc5081c70cb100815aw40h40,https://cdn.pokedb.org/340b6b19694dc797dffdb461b7bc72f43acb04773e5841bb489b546bbe1843cf,75,125,80,60,100,85,525,263,true,true,3411,false,false,false,false,false,false,false,false,false,paldea
1189,938,tadbulb-default,Default Form,13,,EleTadpole Pokémon,1,,10,0.3m,"0'12""",0.4kg,0.88lbs,20,9,6,1,0,0,0,0,0,https://cdn.pokedb.org/37b99b50e92565382ce4c1e3318b650d7d720455e8665e314dec164d51526c6c,https://cdn.pokedb.org/37b99b50e92565382ce4c1e3318b650d7d720455e8665e314dec164d51526c6cw40h40,https://cdn.pokedb.org/37b99b50e92565382ce4c1e3318b650d7d720455e8665e314dec164d51526c6cw70h70,https://cdn.pokedb.org/37b99b50e92565382ce4c1e3318b650d7d720455e8665e314dec164d51526c6cw100h100,https://cdn.pokedb.org/7ed288c8c1e74a6f38da0795939320dbe4b6e563719810cd22c08ac8fd5dc467,https://cdn.pokedb.org/7ed288c8c1e74a6f38da0795939320dbe4b6e563719810cd22c08ac8fd5dc467w40h40,https://cdn.pokedb.org/0de034a85234980a96d70dde5dcf89d5a94f8488659e75162ddcab668a0e7b42,61,31,41,59,35,45,272,54,true,true,3457,false,false,false,false,false,false,false,false,false,paldea
1190,939,bellibolt-default,Default Form,13,,EleFrog Pokémon,11,,5,1.2m,"3'11""",113kg,249.12lbs,280,9,6,2,0,0,0,0,0,https://cdn.pokedb.org/a03b159785f4155a84ef5cc6b42ce388700f1bcfd6f1a0da2c160b25b5d4af5a,https://cdn.pokedb.org/a03b159785f4155a84ef5cc6b42ce388700f1bcfd6f1a0da2c160b25b5d4af5aw40h40,https://cdn.pokedb.org/a03b159785f4155a84ef5cc6b42ce388700f1bcfd6f1a0da2c160b25b5d4af5aw70h70,https://cdn.pokedb.org/a03b159785f4155a84ef5cc6b42ce388700f1bcfd6f1a0da2c160b25b5d4af5aw100h100,https://cdn.pokedb.org/73cf5f24c04f20a14feceaa899dc2b0fe0bc9b26b6e6dc7077b82ae11a3de190,https://cdn.pokedb.org/73cf5f24c04f20a14feceaa899dc2b0fe0bc9b26b6e6dc7077b82ae11a3de190w40h40,https://cdn.pokedb.org/93e3912a67be481c8fdec5aa560a6f347ef1fa48239136c029efb4378abf08ac,109,64,91,103,83,45,495,173,true,true,3457,false,false,false,false,false,false,false,false,false,paldea
1191,940,wattrel-default,Default Form,13,3,Storm Petrel Pokémon,12,,1,0.4m,"1'4""",3.6kg,7.94lbs,277,10,172,0,0,0,0,0,1,https://cdn.pokedb.org/d25f9edfc9a2b6fb8165df21781e148f527e756ed52866004a5e42f89247210d,https://cdn.pokedb.org/d25f9edfc9a2b6fb8165df21781e148f527e756ed52866004a5e42f89247210dw40h40,https://cdn.pokedb.org/d25f9edfc9a2b6fb8165df21781e148f527e756ed52866004a5e42f89247210dw70h70,https://cdn.pokedb.org/d25f9edfc9a2b6fb8165df21781e148f527e756ed52866004a5e42f89247210dw100h100,https://cdn.pokedb.org/4796b60ee22c3de0922117061f32a4419dc6f8abb8ed4e63348612bfcf3ce9a3,https://cdn.pokedb.org/4796b60ee22c3de0922117061f32a4419dc6f8abb8ed4e63348612bfcf3ce9a3w40h40,https://cdn.pokedb.org/56e5ca88427be28eeb711f4b667fff7973b1844ab3a0c4ac8c49cb2fb64e346f,40,40,35,55,40,70,280,56,true,true,3460,false,false,false,false,false,false,false,false,false,paldea
1192,941,kilowattrel-default,Default Form,13,3,Frigatebird Pokémon,12,,10,1.4m,"4'7""",38.6kg,85.1lbs,277,10,172,0,0,0,0,0,2,https://cdn.pokedb.org/5cade5a7eafe8d08df8a1b491f0fbbc90f815d6e49f7fedef16396546178b90d,https://cdn.pokedb.org/5cade5a7eafe8d08df8a1b491f0fbbc90f815d6e49f7fedef16396546178b90dw40h40,https://cdn.pokedb.org/5cade5a7eafe8d08df8a1b491f0fbbc90f815d6e49f7fedef16396546178b90dw70h70,https://cdn.pokedb.org/5cade5a7eafe8d08df8a1b491f0fbbc90f815d6e49f7fedef16396546178b90dw100h100,https://cdn.pokedb.org/76735aaff5e7c33775caa59c2f0787c87754a0ef20876ad85d430794b3da7897,https://cdn.pokedb.org/76735aaff5e7c33775caa59c2f0787c87754a0ef20876ad85d430794b3da7897w40h40,https://cdn.pokedb.org/93632ea03d4afe195b711ae7e5c8772601f1976b0e94c36705f91ba754107979,70,70,60,105,60,125,490,172,true,true,3460,false,false,false,false,false,false,false,false,false,paldea
1193,942,maschiff-default,Default Form,17,,Rascal Pokémon,5,,3,0.5m,"1'8""",16kg,35.27lbs,22,50,198,0,1,0,0,0,0,https://cdn.pokedb.org/3b949abe67d1691418b862b680bbe81e8ec891239fd91868ba13e52df6b53ce8,https://cdn.pokedb.org/3b949abe67d1691418b862b680bbe81e8ec891239fd91868ba13e52df6b53ce8w40h40,https://cdn.pokedb.org/3b949abe67d1691418b862b680bbe81e8ec891239fd91868ba13e52df6b53ce8w70h70,https://cdn.pokedb.org/3b949abe67d1691418b862b680bbe81e8ec891239fd91868ba13e52df6b53ce8w100h100,https://cdn.pokedb.org/bca4b5a8fa21f7ad60de8a425c6016c66e50b7e13d4f5997d20cfdc412969281,https://cdn.pokedb.org/bca4b5a8fa21f7ad60de8a425c6016c66e50b7e13d4f5997d20cfdc412969281w40h40,https://cdn.pokedb.org/34c59773883e2c36946e0adf1ce43cb61ba0a13779f52e4ef6b3d11e8270da9c,60,78,60,40,51,51,340,68,true,true,3529,false,false,false,false,false,false,false,false,false,paldea
1194,943,mabosstiff-default,Default Form,17,,Boss Pokémon,5,,4,1.1m,"3'7""",61kg,134.48lbs,22,275,198,0,2,0,0,0,0,https://cdn.pokedb.org/ef3167f8835c5934cf150adae5d6617890f3314c0134aa5f4a79aae9d218dfff,https://cdn.pokedb.org/ef3167f8835c5934cf150adae5d6617890f3314c0134aa5f4a79aae9d218dfffw40h40,https://cdn.pokedb.org/ef3167f8835c5934cf150adae5d6617890f3314c0134aa5f4a79aae9d218dfffw70h70,https://cdn.pokedb.org/ef3167f8835c5934cf150adae5d6617890f3314c0134aa5f4a79aae9d218dfffw100h100,https://cdn.pokedb.org/5dfed3d1f224b9a1a956c522c0ad3d7a673afdfef1d820eb413790779aa83c47,https://cdn.pokedb.org/5dfed3d1f224b9a1a956c522c0ad3d7a673afdfef1d820eb413790779aa83c47w40h40,https://cdn.pokedb.org/99db5a19c168f0ab23ce3854a46687f513987a32cd15e2f4332005733e0d295c,80,120,90,60,70,85,505,177,true,true,3529,false,false,false,false,false,false,false,false,false,paldea
1195,944,shroodle-default,Default Form,4,1,Toxic Mouse Pokémon,5,,4,0.2m,"0'8""",0.7kg,1.54lbs,84,124,158,0,0,0,0,0,1,https://cdn.pokedb.org/1760b5dab8a58b29fe13159f90577217ec35a964e6de7574ba06ae3d44eabb82,https://cdn.pokedb.org/1760b5dab8a58b29fe13159f90577217ec35a964e6de7574ba06ae3d44eabb82w40h40,https://cdn.pokedb.org/1760b5dab8a58b29fe13159f90577217ec35a964e6de7574ba06ae3d44eabb82w70h70,https://cdn.pokedb.org/1760b5dab8a58b29fe13159f90577217ec35a964e6de7574ba06ae3d44eabb82w100h100,https://cdn.pokedb.org/9dda5ddf20c388ff2d2efed6eeea752a0a39beadcf4061ce9cd254bd81c63d55,https://cdn.pokedb.org/9dda5ddf20c388ff2d2efed6eeea752a0a39beadcf4061ce9cd254bd81c63d55w40h40,https://cdn.pokedb.org/abfe49f1acbec71ecac71a8cd76cafce574c45f61203330f8fc373ea25a62243,40,65,35,40,35,75,290,58,true,true,3296,false,false,false,false,false,false,false,false,false,paldea
1196,945,grafaiai-default,Default Form,4,1,Toxic Monkey Pokémon,10,,4,0.7m,"2'4""",27.2kg,59.97lbs,84,143,158,0,0,0,0,0,2,https://cdn.pokedb.org/a9c4a640c218ca74d3b679682f611803c5092219e0bcc3d1ff7474893b473a6c,https://cdn.pokedb.org/a9c4a640c218ca74d3b679682f611803c5092219e0bcc3d1ff7474893b473a6cw40h40,https://cdn.pokedb.org/a9c4a640c218ca74d3b679682f611803c5092219e0bcc3d1ff7474893b473a6cw70h70,https://cdn.pokedb.org/a9c4a640c218ca74d3b679682f611803c5092219e0bcc3d1ff7474893b473a6cw100h100,https://cdn.pokedb.org/6ffab435d083c66789ac877c686e7889f50f2fa7b55bd77d23de4465cb0731e1,https://cdn.pokedb.org/6ffab435d083c66789ac877c686e7889f50f2fa7b55bd77d23de4465cb0731e1w40h40,https://cdn.pokedb.org/d440c655dd6eaa43454d90ec6c94bf475f617b308b57f756165ba62ea067aa55,63,95,65,80,72,110,485,170,true,true,3296,false,false,false,false,false,false,false,false,false,paldea
1197,946,bramblin-default,Default Form,12,8,Tumbleweed Pokémon,1,,3,0.6m,"1'12""",0.6kg,1.32lbs,274,,151,0,1,0,0,0,0,https://cdn.pokedb.org/389a333bab0e28d3b38d92d4ec2024c361a53cead8ad4a45d92c92c82375504f,https://cdn.pokedb.org/389a333bab0e28d3b38d92d4ec2024c361a53cead8ad4a45d92c92c82375504fw40h40,https://cdn.pokedb.org/389a333bab0e28d3b38d92d4ec2024c361a53cead8ad4a45d92c92c82375504fw70h70,https://cdn.pokedb.org/389a333bab0e28d3b38d92d4ec2024c361a53cead8ad4a45d92c92c82375504fw100h100,https://cdn.pokedb.org/62073290d200e32382072bf80fc0838d8adc12e50ef9684a73ee1a91cc4d9664,https://cdn.pokedb.org/62073290d200e32382072bf80fc0838d8adc12e50ef9684a73ee1a91cc4d9664w40h40,https://cdn.pokedb.org/10bbca01b2f7d84cc004adba45d83104c3372bc1d318280874122333e5155669,40,65,30,45,35,60,275,55,true,true,3447,false,false,false,false,false,false,false,false,false,paldea
1198,947,brambleghast-default,Default Form,12,8,Tumbleweed Pokémon,1,,3,1.2m,"3'11""",6kg,13.23lbs,274,,151,0,2,0,0,0,0,https://cdn.pokedb.org/26c7a8ed78ec07f6e060358c764f9bf42b095ca4f2c72ff81d280d725fd75c9b,https://cdn.pokedb.org/26c7a8ed78ec07f6e060358c764f9bf42b095ca4f2c72ff81d280d725fd75c9bw40h40,https://cdn.pokedb.org/26c7a8ed78ec07f6e060358c764f9bf42b095ca4f2c72ff81d280d725fd75c9bw70h70,https://cdn.pokedb.org/26c7a8ed78ec07f6e060358c764f9bf42b095ca4f2c72ff81d280d725fd75c9bw100h100,https://cdn.pokedb.org/67c5dba67ef0d0aa7d992a2fd3d3a8b6ce57f48b8d5af1d7287b8140323e7f6a,https://cdn.pokedb.org/67c5dba67ef0d0aa7d992a2fd3d3a8b6ce57f48b8d5af1d7287b8140323e7f6aw40h40,https://cdn.pokedb.org/88bb37a371b5c63d026fab692cd466c5332da3c18fba6e9e80804c6f42f9b09c,55,115,70,80,70,90,480,168,true,true,3447,false,false,false,false,false,false,false,false,false,paldea
1199,948,toedscool-default,Default Form,5,12,Woodear Pokémon,8,,10,0.9m,"2'11""",33kg,72.75lbs,298,,,0,0,0,0,1,0,https://cdn.pokedb.org/1f870de5741686cfcd9d4263be946c0f3ec859131f01bcc9b45733e4c05ff0b8,https://cdn.pokedb.org/1f870de5741686cfcd9d4263be946c0f3ec859131f01bcc9b45733e4c05ff0b8w40h40,https://cdn.pokedb.org/1f870de5741686cfcd9d4263be946c0f3ec859131f01bcc9b45733e4c05ff0b8w70h70,https://cdn.pokedb.org/1f870de5741686cfcd9d4263be946c0f3ec859131f01bcc9b45733e4c05ff0b8w100h100,https://cdn.pokedb.org/db944d22a714567451bdef027f5eec2ae64c3991df4a77bfb51042036699366f,https://cdn.pokedb.org/db944d22a714567451bdef027f5eec2ae64c3991df4a77bfb51042036699366fw40h40,https://cdn.pokedb.org/c21fd1ce809e4c1a02b0a42af58fab7094fc32e9aafaab52063211f5bbd77d08,40,40,35,50,100,70,335,67,true,true,3324,false,false,false,false,false,false,false,false,false,paldea
1200,949,toedscruel-default,Default Form,5,12,Woodear Pokémon,8,,1,1.9m,"6'3""",58kg,127.87lbs,298,,,0,0,0,0,2,0,https://cdn.pokedb.org/4817a14849a267d1a3ea0c24759fbbcfb18914ee39124c7242175ce1b89d611f,https://cdn.pokedb.org/4817a14849a267d1a3ea0c24759fbbcfb18914ee39124c7242175ce1b89d611fw40h40,https://cdn.pokedb.org/4817a14849a267d1a3ea0c24759fbbcfb18914ee39124c7242175ce1b89d611fw70h70,https://cdn.pokedb.org/4817a14849a267d1a3ea0c24759fbbcfb18914ee39124c7242175ce1b89d611fw100h100,https://cdn.pokedb.org/02af3e5cc9ad709433e5144b4cddfd1013a1fcccbfa2b447a9eb1b7f5b149478,https://cdn.pokedb.org/02af3e5cc9ad709433e5144b4cddfd1013a1fcccbfa2b447a9eb1b7f5b149478w40h40,https://cdn.pokedb.org/9822f51284a2ca054bdd042b8effb227efaff525726aecd37e01a6f3d1b2f856,80,70,65,80,120,100,515,180,true,true,3324,false,false,false,false,false,false,false,false,false,paldea
1201,950,klawf-default,Default Form,6,,Ambush Pokémon,4,,8,1.3m,"4'3""",79kg,174.16lbs,271,75,144,0,0,2,0,0,0,https://cdn.pokedb.org/8895f780a89c33affe1327a89e38c9c7f0670b13985ebf19665db4bfb5b7d94c,https://cdn.pokedb.org/8895f780a89c33affe1327a89e38c9c7f0670b13985ebf19665db4bfb5b7d94cw40h40,https://cdn.pokedb.org/8895f780a89c33affe1327a89e38c9c7f0670b13985ebf19665db4bfb5b7d94cw70h70,https://cdn.pokedb.org/8895f780a89c33affe1327a89e38c9c7f0670b13985ebf19665db4bfb5b7d94cw100h100,https://cdn.pokedb.org/9a7ae107e7a3ee1053d0dc26f591dfa3d5f3fa7f48490882c76e767a36b065e0,https://cdn.pokedb.org/9a7ae107e7a3ee1053d0dc26f591dfa3d5f3fa7f48490882c76e767a36b065e0w40h40,https://cdn.pokedb.org/be1a80cc81e19740fe55419776fc3f9159386ff1a626f66fcd6fd668e7c04f8e,70,100,115,35,55,75,450,158,true,true,3331,false,false,false,false,false,false,false,false,false,paldea
1202,951,capsakid-default,Default Form,12,,Spicy Pepper Pokémon,10,,5,0.3m,"0'12""",3kg,6.61lbs,34,15,103,0,1,0,0,0,0,https://cdn.pokedb.org/ad2e4dfa27ad0f85752b161ee3271e8060f3d6e2aee6621ff4ce93b9ed82412d,https://cdn.pokedb.org/ad2e4dfa27ad0f85752b161ee3271e8060f3d6e2aee6621ff4ce93b9ed82412dw40h40,https://cdn.pokedb.org/ad2e4dfa27ad0f85752b161ee3271e8060f3d6e2aee6621ff4ce93b9ed82412dw70h70,https://cdn.pokedb.org/ad2e4dfa27ad0f85752b161ee3271e8060f3d6e2aee6621ff4ce93b9ed82412dw100h100,https://cdn.pokedb.org/6f301bc5e8789adb0070937205d222e1fe2f11051b7f209a13eb42409987fefa,https://cdn.pokedb.org/6f301bc5e8789adb0070937205d222e1fe2f11051b7f209a13eb42409987fefaw40h40,https://cdn.pokedb.org/bfd6470871ebd01d51d75a68117d8246c157047f757c2cedfd2f4ab2ca76a8d4,50,62,40,62,40,50,304,61,true,true,3439,false,false,false,false,false,false,false,false,false,paldea
1203,952,scovillain-default,Default Form,12,10,Spicy Pepper Pokémon,10,,5,0.9m,"2'11""",15kg,33.07lbs,34,15,141,0,2,0,0,0,0,https://cdn.pokedb.org/d3ff75328708d64ae9dd7dd971bac06d3d30de587b7ca0726b47a2807eb6a296,https://cdn.pokedb.org/d3ff75328708d64ae9dd7dd971bac06d3d30de587b7ca0726b47a2807eb6a296w40h40,https://cdn.pokedb.org/d3ff75328708d64ae9dd7dd971bac06d3d30de587b7ca0726b47a2807eb6a296w70h70,https://cdn.pokedb.org/d3ff75328708d64ae9dd7dd971bac06d3d30de587b7ca0726b47a2807eb6a296w100h100,https://cdn.pokedb.org/a2e79f47e776a368c6fba5a1de03293d75237deea17b0e4d2f9ca29ffb45d5c6,https://cdn.pokedb.org/a2e79f47e776a368c6fba5a1de03293d75237deea17b0e4d2f9ca29ffb45d5c6w40h40,https://cdn.pokedb.org/b7db39895b522ce75b7e11c1bd6481f5a2cfdbc60aed5707f4b870ededa3aeb1,65,108,65,108,65,75,486,170,true,true,3449,false,false,false,false,false,false,false,false,false,paldea
1204,953,rellor-default,Default Form,7,,Rolling Pokémon,4,,3,0.2m,"0'8""",1kg,2.2lbs,14,,61,0,0,1,0,0,0,https://cdn.pokedb.org/39cf7ad296baecc159927c9c9af1642e2f768bc9e38b32d2378a281b62ff4d37,https://cdn.pokedb.org/39cf7ad296baecc159927c9c9af1642e2f768bc9e38b32d2378a281b62ff4d37w40h40,https://cdn.pokedb.org/39cf7ad296baecc159927c9c9af1642e2f768bc9e38b32d2378a281b62ff4d37w70h70,https://cdn.pokedb.org/39cf7ad296baecc159927c9c9af1642e2f768bc9e38b32d2378a281b62ff4d37w100h100,https://cdn.pokedb.org/e42b3c8bfea90e2822c93851e085e409bd403dddc9a4608e67ce6d30a5e8564a,https://cdn.pokedb.org/e42b3c8bfea90e2822c93851e085e409bd403dddc9a4608e67ce6d30a5e8564aw40h40,https://cdn.pokedb.org/6bc7e43a3caf75a817834063c5b8cf801dd5b731272375bd69b77a97ea121768,41,50,60,31,58,30,270,54,true,true,3349,false,false,false,false,false,false,false,false,false,paldea
1205,954,rabsca-default,Default Form,7,14,Rolling Pokémon,4,,5,0.3m,"0'12""",3.5kg,7.72lbs,28,,140,0,0,0,2,0,0,https://cdn.pokedb.org/5eadcaaf01c282d2fe56dabe4e4e4e7822fc18e05f73aa3de98c08bef0668cf5,https://cdn.pokedb.org/5eadcaaf01c282d2fe56dabe4e4e4e7822fc18e05f73aa3de98c08bef0668cf5w40h40,https://cdn.pokedb.org/5eadcaaf01c282d2fe56dabe4e4e4e7822fc18e05f73aa3de98c08bef0668cf5w70h70,https://cdn.pokedb.org/5eadcaaf01c282d2fe56dabe4e4e4e7822fc18e05f73aa3de98c08bef0668cf5w100h100,https://cdn.pokedb.org/16c6d237f2320b207bf0030b185baa436f6a65d60a36b87373243bdd96f952f1,https://cdn.pokedb.org/16c6d237f2320b207bf0030b185baa436f6a65d60a36b87373243bdd96f952f1w40h40,https://cdn.pokedb.org/33d822a12efb0079d0c3dc5a94887ff3eca1bddbd4c7fefbfa5c1e52915f0743,75,50,85,115,100,45,470,165,true,true,3362,false,false,false,false,false,false,false,false,false,paldea
1206,955,flittle-default,Default Form,14,,Frill Pokémon,12,,10,0.2m,"0'8""",1.5kg,3.31lbs,107,119,3,0,0,0,0,0,1,https://cdn.pokedb.org/71e3d95a72316a84640bd8ad6a0ac1464775a4163247f7be416c41faff3e47a9,https://cdn.pokedb.org/71e3d95a72316a84640bd8ad6a0ac1464775a4163247f7be416c41faff3e47a9w40h40,https://cdn.pokedb.org/71e3d95a72316a84640bd8ad6a0ac1464775a4163247f7be416c41faff3e47a9w70h70,https://cdn.pokedb.org/71e3d95a72316a84640bd8ad6a0ac1464775a4163247f7be416c41faff3e47a9w100h100,https://cdn.pokedb.org/34334956f39a5ca5a93a2787bf96b28504129803d478ffafad27952d9945ba55,https://cdn.pokedb.org/34334956f39a5ca5a93a2787bf96b28504129803d478ffafad27952d9945ba55w40h40,https://cdn.pokedb.org/cb13fa58c943852c61c20abcf0f1feff34952355848ff232d64157faac614cce,30,35,30,55,30,75,255,51,true,true,3475,false,false,false,false,false,false,false,false,false,paldea
1207,956,espathra-default,Default Form,14,,Ostrich Pokémon,12,,10,1.9m,"6'3""",90kg,198.42lbs,290,119,3,0,0,0,0,0,2,https://cdn.pokedb.org/165804349abf4bc7135fb07cde39ad1bb50d23dc04689396822998ecb7a540fb,https://cdn.pokedb.org/165804349abf4bc7135fb07cde39ad1bb50d23dc04689396822998ecb7a540fbw40h40,https://cdn.pokedb.org/165804349abf4bc7135fb07cde39ad1bb50d23dc04689396822998ecb7a540fbw70h70,https://cdn.pokedb.org/165804349abf4bc7135fb07cde39ad1bb50d23dc04689396822998ecb7a540fbw100h100,https://cdn.pokedb.org/0f331908d4e9875b4764a6ed2460c515988346b59701b7293f2183acf73400d8,https://cdn.pokedb.org/0f331908d4e9875b4764a6ed2460c515988346b59701b7293f2183acf73400d8w40h40,https://cdn.pokedb.org/a790e691f5b8262f7170760e2790c29915d25100cc6f13852c066726c4d4b480,95,60,60,101,60,105,481,168,true,true,3475,false,false,false,false,false,false,false,false,false,paldea
1208,957,tinkatink-default,Default Form,18,9,Metalsmith Pokémon,11,,6,0.4m,"1'4""",8.9kg,19.62lbs,104,20,124,0,0,0,0,1,0,https://cdn.pokedb.org/adb2d7fd66ec6637d467bc9a09fadbbd8e1b822556f7dd29fbb4d59fd453a3d2,https://cdn.pokedb.org/adb2d7fd66ec6637d467bc9a09fadbbd8e1b822556f7dd29fbb4d59fd453a3d2w40h40,https://cdn.pokedb.org/adb2d7fd66ec6637d467bc9a09fadbbd8e1b822556f7dd29fbb4d59fd453a3d2w70h70,https://cdn.pokedb.org/adb2d7fd66ec6637d467bc9a09fadbbd8e1b822556f7dd29fbb4d59fd453a3d2w100h100,https://cdn.pokedb.org/cfa8709962355729ed6790488537861f0092ff636114c901ed061e01631cdf45,https://cdn.pokedb.org/cfa8709962355729ed6790488537861f0092ff636114c901ed061e01631cdf45w40h40,https://cdn.pokedb.org/ee53abd8daa5bc69fd04a2fa5b27ef30d58276a2b9d656450bdc151669240df3,50,45,45,35,64,58,297,59,true,true,3556,false,false,false,false,false,false,false,false,false,paldea
1209,958,tinkatuff-default,Default Form,18,9,Hammer Pokémon,11,,6,0.7m,"2'4""",59.1kg,130.29lbs,104,20,124,0,0,0,0,2,0,https://cdn.pokedb.org/a80589d0bb2bc96d5600593ebc3f0a7eac8826accd0eae2f4525af828982c4b5,https://cdn.pokedb.org/a80589d0bb2bc96d5600593ebc3f0a7eac8826accd0eae2f4525af828982c4b5w40h40,https://cdn.pokedb.org/a80589d0bb2bc96d5600593ebc3f0a7eac8826accd0eae2f4525af828982c4b5w70h70,https://cdn.pokedb.org/a80589d0bb2bc96d5600593ebc3f0a7eac8826accd0eae2f4525af828982c4b5w100h100,https://cdn.pokedb.org/818b2cfe269e4982d78a2c897baa71a755ecf3f395617f458e0f9b9049131f6c,https://cdn.pokedb.org/818b2cfe269e4982d78a2c897baa71a755ecf3f395617f458e0f9b9049131f6cw40h40,https://cdn.pokedb.org/3975444786c9d8822684d5892dc437946e70a54009a44c1340ff5456af8d029f,65,55,55,45,82,78,380,133,true,true,3556,false,false,false,false,false,false,false,false,false,paldea
1210,959,tinkaton-default,Default Form,18,9,Hammer Pokémon,11,,6,0.7m,"2'4""",112.8kg,248.68lbs,104,20,124,0,0,0,0,3,0,https://cdn.pokedb.org/bdf6a49ccdc2bdb394e3cec611637644e323d6c52bb13d36a1933f59391a49d4,https://cdn.pokedb.org/bdf6a49ccdc2bdb394e3cec611637644e323d6c52bb13d36a1933f59391a49d4w40h40,https://cdn.pokedb.org/bdf6a49ccdc2bdb394e3cec611637644e323d6c52bb13d36a1933f59391a49d4w70h70,https://cdn.pokedb.org/bdf6a49ccdc2bdb394e3cec611637644e323d6c52bb13d36a1933f59391a49d4w100h100,https://cdn.pokedb.org/6c03abd4760d68edba9057da2289ead23b738994dd076abec603ddfaae45567d,https://cdn.pokedb.org/6c03abd4760d68edba9057da2289ead23b738994dd076abec603ddfaae45567dw40h40,https://cdn.pokedb.org/21326e7492427c3e34aea6dc3766cce350dacf6cacac6de3972338f250e471b7,85,75,77,70,105,94,506,253,true,true,3556,false,false,false,false,false,false,false,false,false,paldea
