item_identifier,version_identifier,price_type,amount,pokemon_currency_identifier,notes
tm068,black-2-white-2,buy,90000,pokedollars,Shopping Mall Nine
tm068,black-white,buy,90000,pokedollars,Shopping Mall Nine
tm068,brilliant-diamond-shining-pearl,buy,7500,pokedollars,Veilstone Department Store
tm068,brilliant-diamond-shining-pearl,sell,3750,pokedollars,
tm068,diamond-pearl,sell,3750,pokedollars,
tm068,diamond-pearl,buy,20000,coins,Veilstone Game Corner
tm068,heartgold-soulsilver,buy,15000,coins,Celadon Game Corner
tm068,heartgold-soulsilver,sell,3750,pokedollars,
tm068,omega-ruby-alpha-sapphire,buy,50000,pokedollars,Lilycove Department Store
tm068,platinum,buy,20000,coins,Veilstone Game Corner
tm068,platinum,sell,3750,pokedollars,
tm068,sun-moon,buy,50000,pokedollars,Seafolk Village
tm068,sword-shield,buy,30000,pokedollars,Hammerlocke (East Pokémon Center)
tm068,ultra-sun-ultra-moon,buy,50000,pokedollars,Seafolk Village
tm068,x-y,buy,90000,pokedollars,Kiloude City
tm069,brilliant-diamond-shining-pearl,sell,750,pokedollars,
tm069,diamond-pearl,sell,750,pokedollars,
tm069,heartgold-soulsilver,sell,750,pokedollars,
tm069,platinum,sell,750,pokedollars,
tm069,scarlet-violet,sell,5000,pokedollars,
tm069,sun-moon,buy,10000,pokedollars,
tm069,ultra-sun-ultra-moon,buy,10000,pokedollars,
tm070,brilliant-diamond-shining-pearl,buy,1000,pokedollars,
tm070,brilliant-diamond-shining-pearl,sell,500,pokedollars,
tm070,diamond-pearl,sell,500,pokedollars,
tm070,diamond-pearl,buy,1000,pokedollars,
tm070,heartgold-soulsilver,buy,1000,pokedollars,
tm070,heartgold-soulsilver,sell,500,pokedollars,
tm070,platinum,buy,1000,pokedollars,
tm070,platinum,sell,500,pokedollars,
tm070,sun-moon,buy,30000,pokedollars,
tm070,sword-shield,buy,50000,pokedollars,Battle Tower
tm070,ultra-sun-ultra-moon,buy,30000,pokedollars,
tm071,brilliant-diamond-shining-pearl,buy,80,battle-points,Also obtainable via Grand Underground spheres/merchant
tm071,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm071,diamond-pearl,sell,1500,pokedollars,
tm071,diamond-pearl,buy,80,battle-points,Battle Tower/Frontier
tm071,heartgold-soulsilver,buy,80,battle-points,Battle Frontier
tm071,heartgold-soulsilver,sell,1500,pokedollars,
tm071,omega-ruby-alpha-sapphire,buy,30000,pokedollars,Lilycove Department Store
tm071,platinum,sell,1500,pokedollars,
tm071,platinum,buy,80,battle-points,Battle Tower/Frontier
tm071,scarlet-violet,sell,8000,pokedollars,
tm071,scarlet-violet,buy,8000,league-points,TM Machine crafting required
tm071,sun-moon,buy,30000,pokedollars,Seafolk Village
tm071,sword-shield,buy,50000,pokedollars,Battle Tower
tm071,ultra-sun-ultra-moon,buy,30000,pokedollars,Seafolk Village
tm072,diamond-pearl,sell,1500,pokedollars,
tm072,heartgold-soulsilver,buy,3000,pokedollars,
tm072,heartgold-soulsilver,sell,1500,pokedollars,
tm072,platinum,sell,1500,pokedollars,
tm072,scarlet-violet,sell,5000,pokedollars,
tm072,scarlet-violet,buy,5000,league-points,Requires TM materials.
tm072,sword-shield,buy,50000,pokedollars,
tm072,x-y,buy,48,battle-points,
tm073,black-2-white-2,buy,10000,pokedollars,
tm073,black-white,buy,10000,pokedollars,
tm073,diamond-pearl,buy,32,battle-points,
tm073,diamond-pearl,sell,1000,pokedollars,
tm073,heartgold-soulsilver,buy,32,battle-points,
tm073,heartgold-soulsilver,sell,1000,pokedollars,
tm073,omega-ruby-alpha-sapphire,buy,5000,pokedollars,
tm073,platinum,buy,32,battle-points,
tm073,platinum,sell,1000,pokedollars,
tm073,scarlet-violet,buy,8000,league-points,Requires crafting materials.
tm073,scarlet-violet,sell,8000,pokedollars,
tm074,black-2-white-2,buy,10000,pokedollars,Nimbasa City
tm074,black-white,buy,10000,pokedollars,Nimbasa City
tm074,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm074,brilliant-diamond-shining-pearl,buy,3000,pokedollars,Veilstone Department Store
tm074,diamond-pearl,buy,15000,coins,Veilstone Game Corner
tm074,diamond-pearl,sell,1500,pokedollars,
tm074,heartgold-soulsilver,sell,1500,pokedollars,
tm074,heartgold-soulsilver,buy,10000,coins,Celadon Game Corner
tm074,platinum,sell,1500,pokedollars,
tm074,platinum,buy,15000,coins,Veilstone Game Corner
tm075,brilliant-diamond-shining-pearl,sell,750,pokedollars,
tm075,brilliant-diamond-shining-pearl,buy,1500,pokedollars,
tm075,diamond-pearl,buy,4000,coins,
tm075,diamond-pearl,sell,750,pokedollars,
tm075,heartgold-soulsilver,sell,750,pokedollars,
tm075,heartgold-soulsilver,buy,4000,coins,
tm075,platinum,sell,750,pokedollars,
tm075,platinum,buy,4000,coins,
tm075,x-y,buy,10000,pokedollars,
tm076,brilliant-diamond-shining-pearl,sell,1000,pokedollars,
tm076,diamond-pearl,sell,1000,pokedollars,
tm076,heartgold-soulsilver,sell,1000,pokedollars,
tm076,heartgold-soulsilver,buy,2000,pokedollars,
tm076,omega-ruby-alpha-sapphire,buy,5000,pokedollars,
tm076,platinum,sell,1000,pokedollars,
tm076,scarlet-violet,sell,3000,pokedollars,
tm076,sword-shield,buy,10000,pokedollars,
tm076,x-y,buy,10000,pokedollars,
tm077,black-2-white-2,buy,24,battle-points,
tm077,black-white,buy,48,battle-points,
tm077,brilliant-diamond-shining-pearl,sell,750,pokedollars,
tm077,diamond-pearl,sell,750,pokedollars,
tm077,heartgold-soulsilver,sell,750,pokedollars,
tm077,platinum,sell,750,pokedollars,
tm077,scarlet-violet,sell,8000,pokedollars,
tm077,ultra-sun-ultra-moon,buy,10000,pokedollars,
tm078,diamond-pearl,sell,750,pokedollars,
tm078,heartgold-soulsilver,sell,750,pokedollars,
tm078,heartgold-soulsilver,buy,1500,pokedollars,
tm078,omega-ruby-alpha-sapphire,buy,10000,pokedollars,
tm078,platinum,sell,750,pokedollars,
tm078,scarlet-violet,sell,8000,pokedollars,
tm078,sun-moon,buy,10000,pokedollars,
tm078,ultra-sun-ultra-moon,buy,10000,pokedollars,
tm078,x-y,buy,10000,pokedollars,
tm079,black-2-white-2,buy,12,battle-points,
tm079,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm079,diamond-pearl,sell,1500,pokedollars,
tm079,heartgold-soulsilver,buy,3000,pokedollars,
tm079,heartgold-soulsilver,sell,1500,pokedollars,
tm079,scarlet-violet,buy,8000,league-points,
tm079,scarlet-violet,sell,8000,pokedollars,
tm080,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm080,diamond-pearl,sell,1500,pokedollars,
tm080,heartgold-soulsilver,sell,1500,pokedollars,
tm080,platinum,sell,1500,pokedollars,
tm080,scarlet-violet,sell,400,pokedollars,
tm081,diamond,sell,1500,pokedollars,
tm081,diamond,buy,64,battle-points,Battle Tower
tm081,heartgold-soulsilver,buy,64,battle-points,Battle Frontier
tm081,heartgold-soulsilver,sell,1500,pokedollars,
tm081,pearl,buy,64,battle-points,Battle Tower
tm081,pearl,sell,1500,pokedollars,
tm081,platinum,buy,64,battle-points,Battle Frontier
tm081,platinum,sell,1500,pokedollars,
tm082,brilliant-diamond-shining-pearl,sell,500,pokedollars,
tm082,diamond-pearl,sell,500,pokedollars,
tm082,heartgold-soulsilver,sell,500,pokedollars,
tm082,omega-ruby-alpha-sapphire,buy,10000,pokedollars,
tm082,platinum,sell,500,pokedollars,
tm082,scarlet-violet,sell,400,pokedollars,
tm082,sun-moon,buy,10000,pokedollars,
tm083,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm083,brilliant-diamond-shining-pearl,buy,3000,pokedollars,
tm083,diamond-pearl,buy,2000,pokedollars,
tm083,diamond-pearl,sell,1000,pokedollars,
tm083,heartgold-soulsilver,sell,1000,pokedollars,
tm083,heartgold-soulsilver,buy,2000,pokedollars,
tm083,platinum,buy,2000,pokedollars,
tm083,platinum,sell,1000,pokedollars,
tm083,scarlet-violet,sell,5000,pokedollars,
tm083,sword-shield,buy,100000,pokedollars,Battle Tower
tm084,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm084,diamond-pearl,sell,1500,pokedollars,
tm084,heartgold-soulsilver,sell,1500,pokedollars,
tm084,platinum,sell,1500,pokedollars,
tm084,scarlet-violet,sell,5000,pokedollars,
tm084,x-y,buy,10000,pokedollars,
tm085,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm085,diamond-pearl,sell,1500,pokedollars,
tm085,heartgold-soulsilver,sell,1500,pokedollars,
tm085,platinum,sell,1500,pokedollars,
tm085,scarlet-violet,sell,400,pokedollars,
tm086,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm086,diamond-pearl,sell,1500,pokedollars,
tm086,heartgold-soulsilver,sell,1500,pokedollars,
tm086,platinum,sell,1500,pokedollars,
tm086,scarlet-violet,sell,5000,pokedollars,
tm087,brilliant-diamond-shining-pearl,sell,750,pokedollars,
tm087,heartgold-soulsilver,buy,1500,pokedollars,Celadon Department Store
tm087,heartgold-soulsilver,sell,750,pokedollars,
tm087,omega-ruby-alpha-sapphire,buy,100,pokedollars,Battle Resort
tm087,scarlet-violet,sell,3000,pokedollars,
tm088,brilliant-diamond-shining-pearl,sell,750,pokedollars,
tm088,diamond-pearl,sell,1500,pokedollars,
tm088,heartgold-soulsilver,sell,1500,pokedollars,
tm088,platinum,sell,1500,pokedollars,
tm088,scarlet-violet,sell,5000,pokedollars,
tm088,sword-shield,buy,20000,pokedollars,
tm089,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm089,brilliant-diamond-shining-pearl,buy,3000,pokedollars,Veilstone Department Store
tm089,diamond-pearl,buy,6000,coins,Veilstone Game Corner
tm089,diamond-pearl,sell,1500,pokedollars,
tm089,heartgold-soulsilver,buy,40,battle-points,Battle Frontier
tm089,heartgold-soulsilver,sell,1500,pokedollars,
tm089,sun-moon,buy,10000,pokedollars,Malie City
tm089,sword-shield,buy,20000,pokedollars,Hammerlocke (East Pokémon Center)
tm089,ultra-sun-ultra-moon,buy,10000,pokedollars,Malie City
tm090,brilliant-diamond-shining-pearl,buy,2000,pokedollars,
tm090,brilliant-diamond-shining-pearl,sell,1000,pokedollars,
tm090,diamond-pearl,buy,2000,coins,
tm090,diamond-pearl,sell,1000,pokedollars,
tm090,heartgold-soulsilver,buy,2000,coins,
tm090,heartgold-soulsilver,sell,1000,pokedollars,
tm090,platinum,sell,1000,pokedollars,
tm090,platinum,buy,2000,coins,
tm090,scarlet-violet,sell,3000,pokedollars,
tm090,sword-shield,buy,20000,pokedollars,
tm091,brilliant-diamond-shining-pearl,sell,1500,pokedollars,
tm091,diamond-pearl,sell,1500,pokedollars,
tm091,heartgold-soulsilver,sell,1500,pokedollars,
tm091,platinum,sell,1500,pokedollars,
tm091,scarlet-violet,sell,3000,pokedollars,
tm091,sword-shield,buy,20000,pokedollars,
tm092,brilliant-diamond-shining-pearl,sell,2750,pokedollars,
tm092,diamond-pearl,sell,2750,pokedollars,
tm092,heartgold-soulsilver,sell,2750,pokedollars,
tm092,platinum,sell,2750,pokedollars,
tm092,scarlet-violet,sell,3000,pokedollars,
tm092,sword-shield,buy,100000,pokedollars,Battle Tower
tm093,brilliant-diamond-shining-pearl,sell,1000,pokedollars,
tm093,scarlet-violet,sell,8000,pokedollars,
tm093,x-y,buy,50000,pokedollars,
tm094,brilliant-diamond-shining-pearl,sell,1000,pokedollars,
tm094,scarlet-violet,sell,8000,pokedollars,
tm094,sword-shield,buy,10000,pokedollars,
tm095,brilliant-diamond-shining-pearl,sell,1250,pokedollars,
tm096,brilliant-diamond-shining-pearl,sell,1000,pokedollars,
tm096,scarlet-violet,sell,400,pokedollars,
tm098,brilliant-diamond-shining-pearl,buy,40,battle-points,Also obtainable via Underground merchant materials.
tm098,brilliant-diamond-shining-pearl,sell,1000,pokedollars,
tm098,omega-ruby-alpha-sapphire,buy,10000,pokedollars,
tm098,scarlet-violet,buy,3000,league-points,Requires crafting materials.
tm098,scarlet-violet,sell,3000,pokedollars,
tm099,brilliant-diamond-shining-pearl,sell,1250,pokedollars,
tm099,scarlet-violet,buy,8000,league-points,Requires crafting materials.
tm099,scarlet-violet,sell,8000,pokedollars,
tm100,brilliant-diamond-shining-pearl,sell,1000,pokedollars,
tm100,omega-ruby-alpha-sapphire,buy,5000,pokedollars,Slateport City
tm100,scarlet-violet,sell,5000,pokedollars,
tm101,scarlet-violet,buy,8000,league-points,Requires crafting materials
tm101,scarlet-violet,sell,8000,pokedollars,
tm102,scarlet-violet,buy,5000,league-points,Requires crafting materials
tm102,scarlet-violet,sell,5000,pokedollars,
tm103,scarlet-violet,sell,5000,pokedollars,
tm104,scarlet-violet,buy,10,battle-points,Blueberry Academy Store
tm104,scarlet-violet,sell,1500,pokedollars,
tm105,scarlet-violet,sell,5000,pokedollars,
tm106,scarlet-violet,sell,8000,pokedollars,
tm107,scarlet-violet,sell,3000,pokedollars,
tm107,the-indigo-disk,buy,15,battle-points,Blueberry Academy Store
tm108,scarlet-violet,sell,8000,pokedollars,
tm108,scarlet-violet,buy,8000,league-points,TM Machine
tm108,the-indigo-disk,buy,40,battle-points,Blueberry Academy Store
tm109,scarlet-violet,sell,5000,pokedollars,
tm109,the-indigo-disk,buy,25,battle-points,Blueberry Academy Store
tm110,scarlet-violet,sell,10000,pokedollars,
tm110,the-indigo-disk,buy,50,battle-points,Blueberry Academy Store
tm111,scarlet-violet,sell,8000,pokedollars,
tm112,scarlet-violet,buy,8000,league-points,"TM Machine crafting cost; also requires Ralts Dust ×5, Riolu Fur ×3, and Charcadet Soot ×3"
tm112,scarlet-violet,sell,8000,pokedollars,
tm112,the-indigo-disk,buy,40,battle-points,Available at Blueberry Academy Store
tm113,scarlet-violet,sell,5000,pokedollars,
tm114,scarlet-violet,buy,8000,league-points,"Requires crafting materials: Gastly Gas ×5, Sandygast Sand ×3, Sinistea Chip ×3"
tm114,scarlet-violet,sell,8000,pokedollars,
tm115,scarlet-violet,sell,8000,pokedollars,
tm116,scarlet-violet,buy,5000,league-points,Requires Rolycoly Coal ×3 and Rockruff Rock ×3
tm116,scarlet-violet,sell,5000,pokedollars,
tm117,scarlet-violet,buy,8000,league-points,TM Machine crafting cost
tm117,scarlet-violet,buy,40,battle-points,Blueberry Academy Store
tm117,scarlet-violet,sell,8000,pokedollars,
tm118,scarlet-violet,buy,10000,league-points,"Crafted at TM Machine; also requires Growlithe Fur ×5, Torkoal Coal ×3, Larvesta Fuzz ×3."
tm118,scarlet-violet,sell,10000,pokedollars,
tm118,the-indigo-disk,buy,50,battle-points,Blueberry Academy Store.
tm119,scarlet-violet,sell,10000,pokedollars,
tm119,the-indigo-disk,buy,50,battle-points,Blueberry Academy Store
tm120,scarlet-violet,sell,10000,pokedollars,
tm121,scarlet-violet,buy,5000,league-points,Requires additional materials
tm121,scarlet-violet,sell,5000,pokedollars,
tm122,scarlet-violet,sell,3000,pokedollars,
tm123,scarlet-violet,buy,10000,league-points,"Requires crafting materials: Finneon Scales ×5, Finizen Mucus ×3, Wiglett Sand ×3"
tm123,scarlet-violet,sell,8000,pokedollars,
tm124,scarlet-violet,sell,10000,pokedollars,
tm125,scarlet-violet,sell,10000,pokedollars,
tm126,scarlet-violet,buy,10000,league-points,"Requires TM Machine materials: Pachirisu Fur ×5, Tadbulb Mucus ×3, Pichu Fur ×3"
tm126,scarlet-violet,sell,10000,pokedollars,
tm126,the-indigo-disk,buy,50,battle-points,Blueberry Academy Store
tm127,scarlet-violet,sell,10000,pokedollars,
tm127,scarlet-violet,buy,50,battle-points,Blueberry Academy Store
tm128,scarlet-violet,buy,1500,league-points,Requires additional crafting materials
tm128,scarlet-violet,sell,1500,pokedollars,
tm129,scarlet-violet,buy,3000,league-points,TM Machine crafting cost; also requires materials
tm129,scarlet-violet,buy,15,battle-points,Blueberry Academy Store (The Indigo Disk)
tm129,scarlet-violet,sell,3000,pokedollars,
tm130,scarlet-violet,sell,400,pokedollars,
tm130,the-indigo-disk,buy,10,battle-points,Blueberry Academy Store
tm131,scarlet-violet,buy,10000,league-points,"Requires crafting materials: Rellor Mud ×5, Petilil Leaf ×3, Kricketot Shell ×3"
tm131,scarlet-violet,sell,10000,pokedollars,
tm132,scarlet-violet,buy,3000,league-points,Requires Girafarig Fur ×3 and Eevee Fur ×3
tm132,scarlet-violet,sell,3000,pokedollars,
tm133,scarlet-violet,sell,10000,pokedollars,
tm133,scarlet-violet,buy,10000,league-points,TM Machine crafting cost
tm133,the-indigo-disk,buy,50,battle-points,Blueberry Academy Store
tm134,scarlet-violet,buy,3000,league-points,"Requires Falinks Sweat ×3, Heracross Claw ×3, and Mankey Fur ×3"
tm134,scarlet-violet,sell,3000,pokedollars,
tm135,scarlet-violet,sell,10000,pokedollars,
tm136,scarlet-violet,buy,3000,league-points,"Requires Pincurchin Spines ×3, Tadbulb Mucus ×3, Pawmi Fur ×3"
tm136,scarlet-violet,sell,3000,pokedollars,
tm137,scarlet-violet,buy,3000,league-points,"Requires Flabébé Pollen ×3, Sunkern Leaf ×3, and Fomantis Leaf ×3"
tm137,scarlet-violet,sell,3000,pokedollars,
tm138,scarlet-violet,buy,3000,league-points,"Requires additional crafting materials: Slowpoke Claw ×3, Indeedee Fur ×3, Drowzee Fur ×3"
tm138,scarlet-violet,sell,3000,pokedollars,
tm139,scarlet-violet,buy,3000,league-points,"Requires crafting materials: Klefki Key ×3, Igglybuff Fluff ×3, Flabébé Pollen ×3"
tm139,scarlet-violet,sell,3000,pokedollars,
tm140,scarlet-violet,sell,5000,pokedollars,
tm141,scarlet-violet,buy,12000,league-points,"TM Machine crafting cost; also requires Numel Lava ×5, Larvesta Fuzz ×3, Torkoal Coal ×3"
tm141,scarlet-violet,buy,60,battle-points,Blueberry Academy Store (The Indigo Disk)
tm141,scarlet-violet,sell,12000,pokedollars,
tm142,scarlet-violet,buy,12000,league-points,"TM Machine crafting cost; also requires Finizen Mucus ×5, Finneon Scales ×3, and Luvdisc Scales ×3"
tm142,scarlet-violet,sell,12000,pokedollars,
tm142,the-indigo-disk,buy,60,battle-points,Blueberry Academy Store
tm143,scarlet-violet,sell,12000,pokedollars,
tm143,the-indigo-disk,buy,60,battle-points,Blueberry Academy Store
tm144,scarlet-violet,buy,8000,league-points,"Requires Salandit Gas x3, Numel Lava x3, Capsakid Seed x3"
tm144,scarlet-violet,sell,8000,pokedollars,
tm145,scarlet-violet,buy,8000,league-points,"Requires crafting materials: Luvdisc Scales ×3, Alomomola Mucus ×3, Shellder Pearl ×3"
tm145,scarlet-violet,sell,8000,pokedollars,
tm146,scarlet-violet,buy,8000,league-points,"Requires Applin Juice ×3, Toedscool Flaps ×3, Deerling Hair ×3"
tm146,scarlet-violet,sell,8000,pokedollars,
tm147,scarlet-violet,buy,10000,league-points,"Requires crafting materials: Shinx Fang ×5, Pichu Fur ×3, Tynamo Slime ×3"
tm147,scarlet-violet,sell,10000,pokedollars,
tm148,scarlet-violet,sell,10000,pokedollars,
tm149,scarlet-violet,sell,12000,pokedollars,
tm150,scarlet-violet,buy,12000,league-points,TM Machine crafting cost (materials required)
tm150,scarlet-violet,buy,60,battle-points,Blueberry Academy Store
tm150,scarlet-violet,sell,12000,pokedollars,
tm151,scarlet-violet,sell,10000,pokedollars,
tm152,scarlet-violet,sell,14000,pokedollars,
tm153,scarlet-violet,sell,14000,pokedollars,
tm154,scarlet-violet,buy,14000,league-points,"Requires crafting materials: Qwilfish Spines ×8, Dondozo Whisker ×5, Luvdisc Scales ×3"
tm154,scarlet-violet,sell,14000,pokedollars,
tm155,scarlet-violet,sell,14000,pokedollars,
tm155,scarlet-violet,buy,14000,league-points,"Requires crafting materials: Tropius Leaf ×8, Skiddo Leaf ×5, Cacnea Needle ×3"
tm156,scarlet-violet,sell,12000,pokedollars,
tm156,scarlet-violet,buy,12000,league-points,"TM Machine crafting cost; requires Axew Scales x5, Dratini Scales x3, Frigibax Scales x3"
tm156,the-indigo-disk,buy,60,battle-points,Blueberry Academy Store
tm157,scarlet-violet,sell,12000,pokedollars,
tm157,the-indigo-disk,buy,60,battle-points,Available at Blueberry Academy Store
tm158,scarlet-violet,buy,12000,league-points,"TM Machine; also requires crafting materials: Flamigo Down ×5, Meditite Sweat ×3, Impidimp Hair ×3"
tm158,scarlet-violet,sell,12000,pokedollars,
tm158,the-indigo-disk,buy,60,battle-points,Blueberry Academy Store
tm159,scarlet-violet,buy,12000,league-points,TM Machine crafting cost; also requires materials
tm159,scarlet-violet,buy,60,battle-points,Blueberry Academy Store (The Indigo Disk)
tm159,scarlet-violet,sell,12000,pokedollars,
tm160,scarlet-violet,buy,12000,league-points,TM Machine crafting cost; requires additional Pokémon materials
tm160,scarlet-violet,buy,60,battle-points,Blueberry Academy Store (The Indigo Disk)
tm160,scarlet-violet,sell,12000,pokedollars,
tm161,scarlet-violet,sell,5000,pokedollars,
tm161,the-indigo-disk,buy,25,battle-points,Blueberry Academy Store
tm162,scarlet-violet,sell,10000,pokedollars,
tm162,the-indigo-disk,buy,50,battle-points,Blueberry Academy Store
tm163,scarlet-violet,sell,14000,pokedollars,
tm164,scarlet-violet,sell,12000,pokedollars,
tm165,scarlet-violet,buy,12000,league-points,"TM Machine; also requires Growlithe Fur ×5, Fletchling Feather ×3, Charcadet Soot ×3"
tm165,scarlet-violet,buy,60,battle-points,Blueberry Academy Store
tm165,scarlet-violet,sell,12000,pokedollars,
tm166,scarlet-violet,sell,12000,pokedollars,
tm167,scarlet-violet,sell,12000,pokedollars,
tm168,scarlet-violet,buy,12000,league-points,"Requires additional crafting materials: Bounsweet Sweat ×5, Tropius Leaf ×3, Foongus Spores ×3."
tm168,scarlet-violet,sell,12000,pokedollars,
tm169,scarlet-violet,buy,14000,league-points,"Requires crafting materials: Goomy Goo ×8, Frigibax Scales ×5, Applin Juice ×3"
